cluster_id,center_lat,center_lng,radius_m,radius_km,start_date,end_date,start_year,start_month,end_year,end_month,duration_days,duration_weeks,observed_cases,expected_cases,excess_cases,obs_exp_ratio,llr,p_value,is_high_rate,is_hierarchical,is_gini,slider_value,n_case_points,cases_centroid_lat,cases_centroid_lng,center_to_case_centroid_km,cases_bbox_lat_min,cases_bbox_lat_max,cases_bbox_lng_min,cases_bbox_lng_max,cases_bbox_lat_span_km,cases_bbox_lng_span_km
371,32.763284,-117.097525,31.718927,0.03172,2023/10/11,2023/10/17,2023,10,2023,10,6,0.86,8,0.071,7.93,112.11,29.827168,0.005,True,True,False,0.00497512,8,32.763276,-117.097518,0.0011,32.763018,32.763455,-117.097647,-117.097418,0.0486,0.0214
372,32.742443,-117.089973,97.247802,0.09725,2022/10/26,2022/12/6,2022,10,2022,12,41,5.86,13,0.51,12.49,25.5,29.61378,0.005,True,True,False,0.00497512,16,32.742162,-117.089539,0.0512,32.741704,32.743104,-117.089973,-117.089038,0.1557,0.0874
373,32.75014,-117.105956,84.418565,0.08442,2022/3/30,2022/4/26,2022,3,2022,4,27,3.86,19,1.61,17.39,11.83,29.545489,0.005,True,True,False,0.00497512,69,32.749859,-117.106108,0.0343,32.749394,32.750829,-117.106524,-117.105201,0.1596,0.1237
374,32.791014,-117.206009,49.607031,0.04961,2022/1/12,2022/1/25,2022,1,2022,1,13,1.86,13,0.52,12.48,25.08,29.407768,0.005,True,True,False,0.00497512,47,32.790827,-117.205962,0.0213,32.790574,32.79138,-117.206423,-117.205661,0.0896,0.0712
375,32.723569,-117.158543,69.706134,0.06971,2022/3/2,2022/4/12,2022,3,2022,4,41,5.86,23,2.65,20.35,8.68,29.349514,0.005,True,True,False,0.00497512,75,32.723768,-117.158961,0.0449,32.722957,32.724073,-117.15928,-117.15793,0.1241,0.1263
376,32.750109,-117.160969,123.763635,0.12376,2023/11/1,2023/11/28,2023,11,2023,11,27,3.86,28,4.22,23.78,6.63,29.190189,0.005,True,True,False,0.00497512,121,32.749987,-117.161522,0.0534,32.749006,32.751211,-117.162283,-117.159764,0.2452,0.2356
377,32.69299,-117.125451,6.307141,0.00631,2022/3/2,2022/5/3,2022,3,2022,5,62,8.86,15,0.84,14.16,17.95,29.152395,0.005,True,True,False,0.00497512,16,32.692992,-117.125432,0.0018,32.692938,32.693046,-117.125463,-117.125392,0.012,0.0066
378,32.712616,-117.155723,52.342947,0.05234,2024/2/21,2024/3/12,2024,2,2024,3,20,2.86,26,3.58,22.42,7.27,29.151592,0.005,True,True,False,0.00497512,162,32.712538,-117.155365,0.0346,32.712184,32.71301,-117.156225,-117.155169,0.0918,0.0988
379,32.708201,-117.149353,56.657798,0.05666,2024/5/8,2024/7/9,2024,5,2024,7,62,8.86,65,21.15,43.85,3.07,29.12701,0.005,True,True,False,0.00497512,347,32.708384,-117.149412,0.0211,32.707692,32.708699,-117.149904,-117.148775,0.112,0.1056
380,32.718677,-117.166631,27.76838,0.02777,2023/1/25,2023/4/11,2023,1,2023,4,76,10.86,18,1.42,16.58,12.66,29.120396,0.005,True,True,False,0.00497512,24,32.718715,-117.16649,0.0138,32.718484,32.718904,-117.166834,-117.166387,0.0467,0.0418
381,32.75783,-117.191807,389.059032,0.38906,2022/7/20,2022/9/13,2022,7,2022,9,55,7.86,38,8.04,29.96,4.73,29.071805,0.005,True,True,False,0.00497512,152,32.758488,-117.192893,0.1252,32.754776,32.761263,-117.195954,-117.188032,0.7213,0.7408
382,32.749181,-117.150654,65.621425,0.06562,2024/10/16,2024/11/19,2024,10,2024,11,34,4.86,16,1.02,14.98,15.68,29.062411,0.005,True,True,False,0.00497512,40,32.748927,-117.151109,0.0511,32.748655,32.749283,-117.151344,-117.150654,0.0698,0.0645
383,32.804982,-117.223169,35.18305,0.03518,2022/5/4,2022/7/5,2022,5,2022,7,62,8.86,17,1.23,15.77,13.79,28.845998,0.005,True,True,False,0.00497512,21,32.804955,-117.223153,0.0033,32.80476,32.80517,-117.223438,-117.222841,0.0456,0.0558
384,32.711016,-117.149271,56.065368,0.05607,2023/9/20,2023/11/7,2023,9,2023,11,48,6.86,80,29.89,50.11,2.68,28.663278,0.005,True,True,False,0.00497512,504,32.710917,-117.149436,0.0189,32.710515,32.711482,-117.149772,-117.14868,0.1075,0.1022
385,32.712534,-117.148336,9.666262,0.00967,2024/10/16,2024/11/12,2024,10,2024,11,27,3.86,12,0.42,11.58,28.58,28.65416,0.005,True,True,False,0.00497512,21,32.712552,-117.14837,0.0037,32.712477,32.712594,-117.148435,-117.14826,0.013,0.0164
386,32.810723,-117.219209,29.008469,0.02901,2024/1/10,2024/2/6,2024,1,2024,2,27,3.86,18,1.46,16.54,12.3,28.642654,0.005,True,True,False,0.00497512,43,32.810794,-117.219213,0.0079,32.81047,32.810964,-117.219317,-117.219049,0.0549,0.025
387,32.746813,-117.252809,105.57888,0.10558,2022/12/7,2023/1/17,2022,12,2023,1,41,5.86,31,5.43,25.57,5.71,28.451175,0.005,True,True,False,0.00497512,214,32.747203,-117.253255,0.0602,32.746111,32.747754,-117.253926,-117.251734,0.1827,0.205
388,32.71356,-117.152391,19.653311,0.01965,2022/7/20,2022/8/9,2022,7,2022,8,20,2.86,10,0.22,9.78,45.66,28.431056,0.005,True,True,False,0.00497512,11,32.713588,-117.152385,0.0032,32.713512,32.713684,-117.152549,-117.152184,0.0191,0.0341
389,32.719588,-117.142316,21.805137,0.02181,2022/6/15,2022/7/12,2022,6,2022,7,27,3.86,13,0.56,12.44,23.05,28.353235,0.005,True,True,False,0.00497512,21,32.719596,-117.142388,0.0068,32.71941,32.719746,-117.142547,-117.142129,0.0374,0.0391
390,32.738068,-117.146321,163.327674,0.16333,2022/1/1,2022/2/22,2022,1,2022,2,52,7.43,31,5.46,25.54,5.68,28.284618,0.005,True,True,False,0.00497512,134,32.738562,-117.146083,0.0592,32.736702,32.739473,-117.147597,-117.144587,0.3081,0.2815
391,32.757856,-117.21518,52.809289,0.05281,2023/8/30,2023/9/12,2023,8,2023,9,13,1.86,23,2.8,20.2,8.23,28.270679,0.005,True,True,False,0.00497512,118,32.757868,-117.215157,0.0025,32.757407,32.758075,-117.21571,-117.214635,0.0743,0.1005
392,32.713347,-117.148494,18.531168,0.01853,2023/9/27,2023/11/28,2023,9,2023,11,62,8.86,22,2.52,19.48,8.74,28.218363,0.005,True,True,False,0.00497512,33,32.713368,-117.148535,0.0045,32.713205,32.713513,-117.14869,-117.148428,0.0342,0.0245
393,32.750703,-117.133669,14.779574,0.01478,2022/11/9,2022/12/20,2022,11,2022,12,41,5.86,12,0.44,11.56,27.51,28.211515,0.005,True,True,False,0.00497512,16,32.750764,-117.133614,0.0085,32.750703,32.750807,-117.13382,-117.133557,0.0116,0.0246
394,32.739056,-117.160481,19.146501,0.01915,2022/8/17,2022/8/23,2022,8,2022,8,6,0.86,12,0.44,11.56,27.07,28.023221,0.005,True,True,False,0.00497512,63,32.739044,-117.160456,0.0027,32.738895,32.739219,-117.160648,-117.160328,0.036,0.0299
395,32.75044,-117.078578,297.633576,0.29763,2022/8/3,2023/3/7,2022,8,2023,3,216,30.86,80,30.32,49.68,2.64,27.946234,0.005,True,True,False,0.00497512,153,32.749733,-117.079932,0.1491,32.748148,32.752854,-117.081663,-117.078535,0.5233,0.2925
396,32.746329,-117.189339,399.49601,0.3995,2024/3/27,2024/4/2,2024,3,2024,4,6,0.86,22,2.55,19.45,8.62,27.942789,0.005,True,True,False,0.00497512,362,32.745983,-117.190322,0.0997,32.743384,32.749021,-117.193575,-117.185554,0.6268,0.7501
397,32.705962,-117.14938,24.311554,0.02431,2023/12/13,2023/12/26,2023,12,2023,12,13,1.86,9,0.15,8.85,59.59,27.93818,0.005,True,True,False,0.00497512,16,32.705985,-117.149365,0.0029,32.705744,32.706133,-117.149458,-117.149163,0.0433,0.0276
398,32.750503,-117.063111,169.55028,0.16955,2022/9/28,2022/11/8,2022,9,2022,11,41,5.86,13,0.58,12.42,22.26,27.919286,0.005,True,True,False,0.00497512,16,32.750745,-117.063219,0.0287,32.750092,32.751831,-117.063999,-117.062867,0.1934,0.1059
399,32.709202,-117.147215,81.762927,0.08176,2022/7/20,2022/10/25,2022,7,2022,10,97,13.86,55,16.42,38.58,3.35,27.90931,0.005,True,True,False,0.00497512,182,32.709392,-117.147347,0.0244,32.708616,32.709793,-117.148065,-117.146459,0.1309,0.1503
400,32.773729,-117.110953,581.28154,0.58128,2024/3/6,2024/7/9,2024,3,2024,7,125,17.86,31,5.55,25.45,5.58,27.867705,0.005,True,True,False,0.00497512,48,32.775386,-117.112007,0.2089,32.768789,32.778274,-117.115176,-117.106051,1.0547,0.8531
401,32.788929,-117.096925,9.144147,0.00914,2024/4/17,2024/4/23,2024,4,2024,4,6,0.86,7,0.049,6.95,144.3,27.852056,0.005,True,True,False,0.00497512,7,32.78896,-117.09694,0.0037,32.788915,32.789006,-117.09697,-117.096922,0.0101,0.0045
402,32.777749,-117.139593,180.699149,0.1807,2022/9/7,2022/11/8,2022,9,2022,11,62,8.86,17,1.32,15.68,12.92,27.812004,0.005,True,True,False,0.00497512,23,32.777885,-117.138851,0.071,32.776688,32.778459,-117.141501,-117.137846,0.1969,0.3417
403,32.722957,-117.156022,46.431789,0.04643,2023/4/12,2023/4/25,2023,4,2023,4,13,1.86,11,0.33,10.67,32.96,27.783003,0.005,True,True,False,0.00497512,25,32.722944,-117.155778,0.0229,32.722629,32.723305,-117.156454,-117.155618,0.0752,0.0782
404,32.713196,-117.144043,62.291072,0.06229,2022/5/4,2022/5/17,2022,5,2022,5,13,1.86,22,2.58,19.42,8.53,27.742377,0.005,True,True,False,0.00497512,203,32.713128,-117.14406,0.0078,32.712648,32.713753,-117.144589,-117.143658,0.1229,0.0871
405,32.713621,-117.149861,33.474595,0.03347,2023/9/20,2023/10/17,2023,9,2023,10,27,3.86,40,9.29,30.71,4.31,27.699365,0.005,True,True,False,0.00497512,259,32.713599,-117.149857,0.0025,32.713411,32.713825,-117.150206,-117.149513,0.046,0.0648
406,32.749281,-117.145399,519.752057,0.51975,2024/6/19,2024/8/6,2024,6,2024,8,48,6.86,67,22.98,44.02,2.92,27.682858,0.005,True,True,False,0.00497512,497,32.750032,-117.143803,0.171,32.744717,32.753949,-117.150791,-117.140004,1.0266,1.0088
407,32.76063,-117.062762,32.383307,0.03238,2024/9/11,2024/10/29,2024,9,2024,10,48,6.86,12,0.46,11.54,26.08,27.594831,0.005,True,True,False,0.00497512,12,32.760646,-117.062759,0.0018,32.760623,32.760687,-117.062833,-117.062416,0.0071,0.039
408,32.747939,-117.153578,16.016319,0.01602,2023/10/4,2023/10/31,2023,10,2023,10,27,3.86,15,0.94,14.06,16.04,27.560264,0.005,True,True,False,0.00497512,28,32.747963,-117.153501,0.0077,32.747816,32.748078,-117.153654,-117.153435,0.0291,0.0205
409,32.753115,-117.252479,51.195792,0.0512,2022/2/9,2022/2/15,2022,2,2022,2,6,0.86,11,0.34,10.66,32.18,27.528284,0.005,True,True,False,0.00497512,61,32.753147,-117.252378,0.0102,32.752669,32.753568,-117.25284,-117.251949,0.1,0.0833
410,32.749672,-117.09436,16.643313,0.01664,2023/9/27,2023/12/12,2023,9,2023,12,76,10.86,29,4.9,24.1,5.92,27.48659,0.005,True,True,False,0.00497512,51,32.749745,-117.09439,0.0086,32.749565,32.749819,-117.094448,-117.094322,0.0282,0.0118
411,32.759548,-117.196118,80.664749,0.08066,2024/3/20,2024/11/26,2024,3,2024,11,251,35.86,66,22.55,43.45,2.93,27.444279,0.005,True,True,False,0.00497512,102,32.759306,-117.196137,0.027,32.75885,32.760031,-117.196768,-117.195339,0.1313,0.1336
412,32.77039,-117.079084,1460.079175,1.46008,2023/2/8,2023/4/25,2023,2,2023,4,76,10.86,93,38.57,54.43,2.41,27.430262,0.005,True,True,False,0.00497512,613,32.762144,-117.074372,1.0173,32.757599,32.782572,-117.094559,-117.064263,2.7769,2.8326
413,32.724051,-117.162955,69.855809,0.06986,2023/5/10,2023/6/13,2023,5,2023,6,34,4.86,24,3.23,20.77,7.43,27.373171,0.005,True,True,False,0.00497512,69,32.723741,-117.162953,0.0345,32.723425,32.724619,-117.163579,-117.162287,0.1328,0.1209
414,32.705322,-117.162621,338.853422,0.33885,2024/5/29,2024/12/24,2024,5,2024,12,209,29.86,128,61.5,66.5,2.08,27.339011,0.005,True,True,False,0.00497512,372,32.706833,-117.162188,0.1729,32.702474,32.708366,-117.166007,-117.159445,0.6552,0.614
415,32.713668,-117.145053,140.27939,0.14028,2023/11/8,2023/12/5,2023,11,2023,12,27,3.86,47,12.66,34.34,3.71,27.322218,0.005,True,True,False,0.00497512,355,32.713045,-117.144694,0.077,32.712506,32.714279,-117.146468,-117.143661,0.1971,0.2626
416,32.74519,-117.07777,76.014108,0.07601,2023/5/24,2024/3/12,2023,5,2024,3,293,41.86,108,48.22,59.78,2.24,27.317952,0.005,True,True,False,0.00497512,132,32.745388,-117.07786,0.0235,32.744843,32.745869,-117.078575,-117.076967,0.1141,0.1504
417,32.767433,-117.055843,18.290163,0.01829,2023/9/20,2023/11/14,2023,9,2023,11,55,7.86,28,4.58,23.42,6.12,27.282808,0.005,True,True,False,0.00497512,67,32.767488,-117.055826,0.0063,32.767394,32.767559,-117.056022,-117.055687,0.0183,0.0313
418,32.740347,-117.111296,92.931798,0.09293,2022/10/5,2022/10/25,2022,10,2022,10,20,2.86,13,0.62,12.38,21.06,27.234741,0.005,True,True,False,0.00497512,28,32.740478,-117.111738,0.0438,32.739918,32.741055,-117.11225,-117.110565,0.1264,0.1576
419,32.751086,-117.108198,44.717951,0.04472,2024/11/13,2024/11/19,2024,11,2024,11,6,0.86,10,0.25,9.75,40.31,27.21337,0.005,True,True,False,0.00497512,44,32.751053,-117.108141,0.0065,32.750697,32.75148,-117.108567,-117.107936,0.0871,0.059
420,32.716722,-117.155827,30.667538,0.03067,2022/7/27,2022/8/23,2022,7,2022,8,27,3.86,47,12.74,34.26,3.69,27.102972,0.005,True,True,False,0.00497512,485,32.716715,-117.155822,0.0009,32.716455,32.716947,-117.156146,-117.155503,0.0547,0.0602
421,32.755815,-117.095334,108.944844,0.10894,2022/8/10,2022/9/13,2022,8,2022,9,34,4.86,21,2.39,18.61,8.79,27.037641,0.005,True,True,False,0.00497512,53,32.756074,-117.094633,0.0716,32.755085,32.7567,-117.096436,-117.094323,0.1796,0.1976
422,32.734218,-117.170308,47.783738,0.04778,2024/4/24,2024/5/7,2024,4,2024,5,13,1.86,9,0.17,8.83,53.29,26.95169,0.005,True,True,False,0.00497512,12,32.73428,-117.170093,0.0213,32.733976,32.734622,-117.170455,-117.169924,0.0718,0.0497
423,32.685716,-117.040767,114.381087,0.11438,2022/5/11,2022/6/7,2022,5,2022,6,27,3.86,10,0.26,9.74,39.07,26.909939,0.005,True,True,False,0.00497512,10,32.68499,-117.041133,0.0876,32.68475,32.685716,-117.041281,-117.040767,0.1074,0.0481
424,32.706939,-117.152088,42.567377,0.04257,2024/4/17,2024/4/30,2024,4,2024,4,13,1.86,23,3.0,20.0,7.68,26.881484,0.005,True,True,False,0.00497512,221,32.70694,-117.151978,0.0103,32.706575,32.707321,-117.15234,-117.151744,0.083,0.0558
425,33.020038,-117.081149,149.719531,0.14972,2023/8/9,2023/9/12,2023,8,2023,9,34,4.86,13,0.64,12.36,20.44,26.865069,0.005,True,True,False,0.00497512,14,33.020094,-117.081732,0.0547,33.019714,33.020971,-117.08232,-117.080934,0.1398,0.1292
426,32.758737,-117.237401,307.145178,0.30715,2024/8/7,2024/9/24,2024,8,2024,9,48,6.86,19,1.88,17.12,10.12,26.856705,0.005,True,True,False,0.00497512,43,32.758489,-117.237454,0.0281,32.756045,32.759358,-117.240384,-117.234421,0.3684,0.5576
427,32.718091,-117.155385,22.415222,0.02242,2024/10/30,2024/12/24,2024,10,2024,12,55,7.86,13,0.64,12.36,20.36,26.817409,0.005,True,True,False,0.00497512,15,32.718013,-117.15544,0.0101,32.717914,32.71828,-117.155603,-117.155199,0.0407,0.0378
428,32.769724,-117.208022,97.281712,0.09728,2022/1/12,2022/2/15,2022,1,2022,2,34,4.86,15,0.99,14.01,15.14,26.755482,0.005,True,True,False,0.00497512,36,32.76965,-117.207888,0.015,32.769008,32.770476,-117.208919,-117.207019,0.1632,0.1776
429,32.717537,-117.156564,12.1981,0.0122,2023/9/13,2023/10/10,2023,9,2023,10,27,3.86,31,5.82,25.18,5.33,26.671441,0.005,True,True,False,0.00497512,153,32.717539,-117.156508,0.0052,32.717438,32.71764,-117.156682,-117.156434,0.0225,0.0232
430,32.761336,-117.064621,108.374027,0.10837,2023/5/17,2023/5/30,2023,5,2023,5,13,1.86,26,4.0,22.0,6.49,26.64168,0.005,True,True,False,0.00497512,235,32.761918,-117.064297,0.0714,32.760458,32.76229,-117.065508,-117.063933,0.2037,0.1473
431,32.726884,-117.102379,20.246381,0.02025,2023/4/5,2023/4/18,2023,4,2023,4,13,1.86,10,0.26,9.74,37.8,26.588152,0.005,True,True,False,0.00497512,23,32.726944,-117.102378,0.0067,32.726811,32.727035,-117.102578,-117.102233,0.0249,0.0323
432,32.747714,-117.193399,162.015328,0.16202,2024/6/5,2024/6/25,2024,6,2024,6,20,2.86,23,3.05,19.95,7.55,26.534224,0.005,True,True,False,0.00497512,164,32.747472,-117.192838,0.059,32.746466,32.749138,-117.194469,-117.191744,0.2971,0.2548
433,32.752649,-117.1085,76.089078,0.07609,2023/6/7,2023/9/12,2023,6,2023,9,97,13.86,62,20.81,41.19,2.98,26.504961,0.005,True,True,False,0.00497512,178,32.753236,-117.10854,0.0654,32.752019,32.75333,-117.108952,-117.108161,0.1458,0.074
434,32.722683,-117.161128,13.690625,0.01369,2023/6/21,2023/7/18,2023,6,2023,7,27,3.86,23,3.06,19.94,7.51,26.438472,0.005,True,True,False,0.00497512,105,32.722691,-117.161143,0.0016,32.722568,32.722803,-117.161238,-117.16105,0.0261,0.0176
435,32.777813,-117.226457,1075.103567,1.0751,2022/12/14,2023/1/31,2022,12,2023,1,48,6.86,43,11.08,31.92,3.88,26.401348,0.005,True,True,False,0.00497512,344,32.777117,-117.231299,0.4592,32.771468,32.786356,-117.236992,-117.216238,1.6555,1.9403
436,32.72292,-117.160717,18.599575,0.0186,2022/6/1,2022/7/19,2022,6,2022,7,48,6.86,24,3.4,20.6,7.05,26.289707,0.005,True,True,False,0.00497512,73,32.723045,-117.16069,0.0141,32.722773,32.723085,-117.160885,-117.160568,0.0347,0.0297
437,32.75257,-117.124661,137.6718,0.13767,2024/2/21,2024/3/5,2024,2,2024,3,13,1.86,29,5.15,23.85,5.63,26.281312,0.005,True,True,False,0.00497512,330,32.752949,-117.124339,0.0518,32.751489,32.753804,-117.125782,-117.123222,0.2574,0.2394
438,32.795031,-117.254267,93.653603,0.09365,2023/11/22,2024/1/9,2023,11,2024,1,48,6.86,16,1.23,14.77,12.96,26.226916,0.005,True,True,False,0.00497512,26,32.795294,-117.25397,0.0403,32.794503,32.795873,-117.255039,-117.253397,0.1523,0.1535
439,32.754555,-117.246722,61.148154,0.06115,2023/10/4,2024/1/16,2023,10,2024,1,104,14.86,43,11.16,31.84,3.85,26.163509,0.005,True,True,False,0.00497512,96,32.754674,-117.247046,0.033,32.75414,32.754907,-117.247371,-117.24621,0.0853,0.1086
440,32.769206,-117.154827,17.651543,0.01765,2023/10/11,2023/10/17,2023,10,2023,10,6,0.86,7,0.062,6.94,112.11,26.098741,0.005,True,True,False,0.00497512,6,32.769231,-117.154773,0.0057,32.769122,32.769317,-117.154893,-117.154669,0.0217,0.0209
441,32.712874,-117.16194,56.832256,0.05683,2024/8/28,2024/9/10,2024,8,2024,9,13,1.86,14,0.85,13.15,16.44,26.051398,0.005,True,True,False,0.00497512,72,32.712554,-117.161891,0.0359,32.712365,32.712903,-117.162306,-117.161509,0.0598,0.0746
442,32.767945,-117.205458,217.995222,0.218,2024/10/16,2024/12/24,2024,10,2024,12,69,9.86,23,3.13,19.87,7.36,26.034332,0.005,True,True,False,0.00497512,67,32.767931,-117.205422,0.0038,32.766091,32.769898,-117.207418,-117.204072,0.4233,0.3129
443,32.810196,-117.047216,85.220696,0.08522,2023/10/4,2023/10/10,2023,10,2023,10,6,0.86,7,0.064,6.94,110.0,25.967526,0.005,True,True,False,0.00497512,5,32.809848,-117.046963,0.0453,32.809586,32.810196,-117.047486,-117.046595,0.0678,0.0833
444,32.750234,-117.122515,18.787401,0.01879,2022/6/8,2022/6/21,2022,6,2022,6,13,1.86,18,1.72,16.28,10.45,25.961235,0.005,True,True,False,0.00497512,107,32.75023,-117.122575,0.0056,32.750073,32.750378,-117.1227,-117.122447,0.0339,0.0237
445,32.942299,-117.080838,132.199922,0.1322,2022/10/5,2022/10/18,2022,10,2022,10,13,1.86,8,0.12,7.88,68.57,25.9397,0.005,True,True,False,0.00497512,7,32.94211,-117.080682,0.0256,32.941476,32.942771,-117.081857,-117.079592,0.144,0.2114
446,32.754367,-117.094393,315.683531,0.31568,2023/6/21,2023/8/1,2023,6,2023,8,41,5.86,52,15.72,36.28,3.31,25.936323,0.005,True,True,False,0.00497512,282,32.755523,-117.093916,0.136,32.751546,32.757014,-117.097606,-117.091277,0.608,0.5919
447,32.717001,-117.15449,34.445174,0.03445,2024/8/21,2024/12/3,2024,8,2024,12,104,14.86,46,12.7,33.3,3.62,25.919636,0.005,True,True,False,0.00497512,127,32.716922,-117.154492,0.0088,32.716715,32.717277,-117.154847,-117.154132,0.0625,0.0669
448,32.678301,-117.04603,647.970743,0.64797,2023/5/24,2023/8/1,2023,5,2023,8,69,9.86,23,3.16,19.84,7.28,25.832557,0.005,True,True,False,0.00497512,41,32.678052,-117.040497,0.5186,32.675992,32.682936,-117.04603,-117.039284,0.7721,0.6314
449,32.723477,-117.160033,13.649794,0.01365,2022/12/7,2023/1/3,2022,12,2023,1,27,3.86,9,0.19,8.81,46.91,25.825731,0.005,True,True,False,0.00497512,13,32.723474,-117.160094,0.0057,32.723367,32.723548,-117.160167,-117.159969,0.0201,0.0185
450,32.823707,-117.228956,89.765329,0.08977,2024/5/15,2024/5/28,2024,5,2024,5,13,1.86,10,0.29,9.71,34.88,25.805237,0.005,True,True,False,0.00497512,15,32.823619,-117.228809,0.0169,32.823092,32.823922,-117.229899,-117.228068,0.0923,0.1711
451,32.716397,-117.162056,160.126097,0.16013,2024/5/29,2024/6/11,2024,5,2024,6,13,1.86,27,4.53,22.47,5.95,25.706894,0.005,True,True,False,0.00497512,297,32.716819,-117.161956,0.0478,32.715259,32.717813,-117.163698,-117.160404,0.284,0.3082
452,32.730207,-117.168978,49.932939,0.04993,2023/12/13,2023/12/26,2023,12,2023,12,13,1.86,7,0.066,6.93,105.93,25.705791,0.005,True,True,False,0.00497512,7,32.730217,-117.168942,0.0036,32.729907,32.730371,-117.16904,-117.168582,0.0516,0.0428
453,32.594597,-117.090962,818.011729,0.81801,2022/1/1,2022/8/23,2022,1,2022,8,234,33.43,48,13.77,34.23,3.49,25.705486,0.005,True,True,False,0.00497512,65,32.589691,-117.089108,0.5726,32.58735,32.594882,-117.093331,-117.083815,0.8375,0.8915
454,32.750882,-117.151324,22.026307,0.02203,2022/6/22,2022/7/5,2022,6,2022,7,13,1.86,9,0.2,8.8,45.41,25.539167,0.005,True,True,False,0.00497512,15,32.751013,-117.151345,0.0146,32.750882,32.751078,-117.151489,-117.151253,0.0218,0.0221
455,32.792583,-117.255786,18.084733,0.01808,2022/4/13,2022/4/19,2022,4,2022,4,6,0.86,8,0.12,7.88,65.12,25.532589,0.005,True,True,False,0.00497512,24,32.792551,-117.255716,0.0075,32.792447,32.792725,-117.255898,-117.255616,0.0309,0.0264
456,32.707831,-117.148305,15.473409,0.01547,2022/3/23,2022/4/19,2022,3,2022,4,27,3.86,11,0.42,10.58,26.4,25.42442,0.005,True,True,False,0.00497512,1,32.707831,-117.148305,0.0,32.707831,32.707831,-117.148305,-117.148305,0.0,0.0
457,32.583971,-117.091537,51.843753,0.05184,2022/3/16,2022/8/30,2022,3,2022,8,167,23.86,31,6.12,24.88,5.06,25.406854,0.005,True,True,False,0.00497512,40,32.583965,-117.091608,0.0067,32.583608,32.584225,-117.092008,-117.091014,0.0686,0.0931
458,32.763969,-117.05933,59.323923,0.05932,2022/1/1,2022/1/18,2022,1,2022,1,17,2.43,21,2.61,18.39,8.04,25.395866,0.005,True,True,False,0.00497512,208,32.763953,-117.059729,0.0373,32.763588,32.76447,-117.059948,-117.058769,0.0981,0.1102
459,32.7172,-117.161367,70.282004,0.07028,2022/1/1,2022/9/20,2022,1,2022,9,262,37.43,80,31.95,48.05,2.5,25.387129,0.005,True,True,False,0.00497512,140,32.717157,-117.161446,0.0088,32.716632,32.717828,-117.162028,-117.160819,0.133,0.1131
460,32.753756,-117.093876,143.979595,0.14398,2024/9/11,2024/10/15,2024,9,2024,10,34,4.86,11,0.42,10.58,26.26,25.367875,0.005,True,True,False,0.00497512,15,32.753945,-117.093868,0.021,32.753354,32.754958,-117.094823,-117.092627,0.1784,0.2054
461,32.842063,-117.280891,389.257115,0.38926,2023/8/16,2023/9/19,2023,8,2023,9,34,4.86,20,2.33,17.67,8.57,25.309848,0.005,True,True,False,0.00497512,52,32.84328,-117.278517,0.2598,32.839992,32.844803,-117.281506,-117.276873,0.535,0.4328
462,32.807602,-117.19767,1937.532426,1.93753,2022/4/27,2022/7/12,2022,4,2022,7,76,10.86,117,55.94,61.06,2.09,25.289002,0.005,True,True,False,0.00497512,757,32.805575,-117.202237,0.4827,32.790905,32.824007,-117.21834,-117.177406,3.6808,3.8256
463,32.708203,-117.153452,16.305559,0.01631,2022/7/6,2022/7/26,2022,7,2022,7,20,2.86,26,4.26,21.74,6.1,25.282423,0.005,True,True,False,0.00497512,211,32.708207,-117.153452,0.0005,32.708092,32.708337,-117.153607,-117.153325,0.0272,0.0264
464,32.792241,-117.255958,44.548667,0.04455,2023/5/17,2023/6/6,2023,5,2023,6,20,2.86,17,1.55,15.45,10.96,25.251318,0.005,True,True,False,0.00497512,66,32.792303,-117.255707,0.0245,32.792021,32.792583,-117.256049,-117.255515,0.0625,0.0499
465,32.787015,-117.096764,82.962618,0.08296,2022/6/15,2022/7/19,2022,6,2022,7,34,4.86,12,0.57,11.43,21.19,25.211683,0.005,True,True,False,0.00497512,14,32.787099,-117.096949,0.0197,32.786284,32.787499,-117.097523,-117.096531,0.1351,0.0927
466,32.749027,-117.131487,32.230017,0.03223,2023/5/24,2023/7/11,2023,5,2023,7,48,6.86,17,1.57,15.43,10.84,25.081659,0.005,True,True,False,0.00497512,31,32.748876,-117.131616,0.0207,32.748744,32.749102,-117.131785,-117.131299,0.0398,0.0455
467,32.763724,-117.188694,348.545547,0.34855,2022/8/24,2022/10/11,2022,8,2022,10,48,6.86,21,2.66,18.34,7.89,25.044258,0.005,True,True,False,0.00497512,57,32.763789,-117.190194,0.1405,32.760593,32.76629,-117.192068,-117.186154,0.6335,0.553
468,32.717955,-117.156297,72.123214,0.07212,2022/3/30,2022/4/12,2022,3,2022,4,13,1.86,41,10.61,30.39,3.86,25.039397,0.005,True,True,False,0.00497512,843,32.717682,-117.156408,0.0321,32.717311,32.718521,-117.15703,-117.155534,0.1345,0.14
469,32.693864,-117.126737,85.220828,0.08522,2023/4/26,2023/5/30,2023,4,2023,5,34,4.86,12,0.58,11.42,20.78,24.988584,0.005,True,True,False,0.00497512,14,32.693814,-117.127038,0.0287,32.693357,32.693905,-117.127476,-117.126056,0.0609,0.1329
