cluster_id,center_lat,center_lng,radius_m,radius_km,start_date,end_date,start_year,start_month,end_year,end_month,duration_days,duration_weeks,observed_cases,expected_cases,excess_cases,obs_exp_ratio,llr,p_value,is_high_rate,is_hierarchical,is_gini,slider_value,n_case_points,cases_centroid_lat,cases_centroid_lng,center_to_case_centroid_km,cases_bbox_lat_min,cases_bbox_lat_max,cases_bbox_lng_min,cases_bbox_lng_max,cases_bbox_lat_span_km,cases_bbox_lng_span_km
184,32.956589,-117.097675,385.180099,0.38518,2022/6/1,2022/8/2,2022,6,2022,8,62,8.86,37,3.38,33.62,10.95,54.940303,0.01,True,True,False,0.01,53,32.958005,-117.096327,0.2015,32.95328,32.959734,-117.099608,-117.094963,0.7177,0.4334
185,32.750742,-117.162211,413.063662,0.41306,2024/11/13,2024/12/31,2024,11,2024,12,48,6.86,80,18.8,61.2,4.26,54.684564,0.01,True,True,False,0.01,723,32.749698,-117.162106,0.1165,32.747152,32.754038,-117.166447,-117.15783,0.7657,0.8058
186,32.692713,-117.125213,24.490425,0.02449,2022/6/15,2022/9/13,2022,6,2022,9,90,12.86,45,5.56,39.44,8.1,54.683013,0.01,True,True,False,0.01,64,32.692741,-117.125302,0.0089,32.692497,32.692933,-117.125442,-117.125153,0.0485,0.027
187,32.754323,-117.059425,49.474878,0.04947,2022/9/21,2023/1/10,2022,9,2023,1,111,15.86,44,5.3,38.7,8.31,54.455304,0.01,True,True,False,0.01,66,32.754179,-117.059633,0.0252,32.753887,32.754467,-117.05995,-117.059043,0.0645,0.0848
188,32.753701,-117.248968,150.753344,0.15075,2022/2/16,2022/2/22,2022,2,2022,2,6,0.86,30,1.96,28.04,15.34,53.875216,0.01,True,True,False,0.01,324,32.75444,-117.249346,0.0895,32.752391,32.755037,-117.250545,-117.247964,0.2942,0.2414
189,32.750759,-117.165612,12.070323,0.01207,2023/2/8,2023/7/18,2023,2,2023,7,160,22.86,58,10.08,47.92,5.75,53.564112,0.01,True,True,False,0.01,66,32.750763,-117.165619,0.0008,32.750651,32.750863,-117.16568,-117.165542,0.0236,0.0129
190,32.757205,-117.117584,255.454694,0.25545,2022/5/4,2022/6/7,2022,5,2022,6,34,4.86,27,1.46,25.54,18.46,53.184747,0.01,True,True,False,0.01,43,32.756179,-117.116633,0.1447,32.754955,32.75903,-117.118962,-117.115171,0.4531,0.3545
191,32.757659,-117.195233,116.264657,0.11626,2024/8/28,2024/9/24,2024,8,2024,9,27,3.86,31,2.23,28.77,13.88,52.790744,0.01,True,True,False,0.01,88,32.757906,-117.195841,0.0632,32.756628,32.758619,-117.196234,-117.194525,0.2214,0.1598
192,32.708329,-117.154759,56.829741,0.05683,2024/3/6,2024/11/5,2024,3,2024,11,244,34.86,102,30.32,71.68,3.36,52.095257,0.01,True,True,False,0.01,140,32.708243,-117.15447,0.0287,32.707881,32.70883,-117.155271,-117.154161,0.1055,0.1039
193,32.757597,-117.109585,314.055201,0.31406,2022/2/2,2022/3/22,2022,2,2022,3,48,6.86,83,21.07,61.93,3.94,51.872315,0.01,True,True,False,0.01,525,32.757233,-117.109052,0.0642,32.754909,32.760042,-117.112261,-117.106321,0.5708,0.5555
194,32.772125,-117.204431,157.89269,0.15789,2022/6/29,2022/10/25,2022,6,2022,10,118,16.86,74,17.02,56.98,4.35,51.792138,0.01,True,True,False,0.01,150,32.771592,-117.204302,0.0605,32.770729,32.773259,-117.205949,-117.202911,0.2813,0.284
195,32.748286,-117.157598,92.636911,0.09264,2023/5/24,2023/7/25,2023,5,2023,7,62,8.86,42,5.11,36.89,8.22,51.575552,0.01,True,True,False,0.01,76,32.748392,-117.157335,0.0272,32.74754,32.749011,-117.158499,-117.157027,0.1636,0.1377
196,32.763638,-117.124116,262.160851,0.26216,2023/7/5,2023/7/18,2023,7,2023,7,13,1.86,31,2.34,28.66,13.24,51.419042,0.01,True,True,False,0.01,145,32.76341,-117.126501,0.2244,32.762654,32.76401,-117.126909,-117.121627,0.1508,0.4939
197,32.748002,-117.203613,151.291788,0.15129,2022/8/3,2022/9/20,2022,8,2022,9,48,6.86,31,2.36,28.64,13.15,51.221323,0.01,True,True,False,0.01,53,32.747833,-117.203296,0.0351,32.747128,32.748989,-117.204724,-117.202476,0.2069,0.2102
198,32.797042,-117.248402,242.267671,0.24227,2024/9/25,2024/12/31,2024,9,2024,12,97,13.86,48,7.04,40.96,6.82,51.184942,0.01,True,True,False,0.01,115,32.79748,-117.248382,0.0488,32.794955,32.798702,-117.250541,-117.245904,0.4166,0.4334
199,32.798134,-117.248058,406.249128,0.40625,2022/1/1,2022/5/10,2022,1,2022,5,129,18.43,100,29.81,70.19,3.35,50.861227,0.01,True,True,False,0.01,282,32.797709,-117.248165,0.0483,32.794596,32.801192,-117.252078,-117.244259,0.7334,0.7308
200,32.756265,-117.12711,52.58765,0.05259,2023/5/17,2023/7/4,2023,5,2023,7,48,6.86,31,2.39,28.61,12.95,50.785346,0.01,True,True,False,0.01,43,32.755963,-117.127382,0.0421,32.755846,32.756265,-117.127595,-117.12711,0.0466,0.0454
201,32.75662,-117.126267,97.665943,0.09767,2023/11/8,2023/12/26,2023,11,2023,12,48,6.86,70,15.66,54.34,4.47,50.500457,0.01,True,True,False,0.01,278,32.756921,-117.126239,0.0335,32.755769,32.757496,-117.127115,-117.125656,0.192,0.1364
202,32.825904,-117.131193,376.185045,0.37619,2024/6/12,2024/7/2,2024,6,2024,7,20,2.86,18,0.41,17.59,43.89,50.482788,0.01,True,True,False,0.01,22,32.828193,-117.130928,0.2558,32.823845,32.829209,-117.134318,-117.129876,0.5964,0.4151
203,32.720223,-117.079845,493.961732,0.49396,2024/2/21,2024/3/19,2024,2,2024,3,27,3.86,28,1.81,26.19,15.43,50.440555,0.01,True,True,False,0.01,60,32.721379,-117.082843,0.3085,32.71663,32.723751,-117.084713,-117.074995,0.7918,0.9091
204,32.745378,-117.167146,204.129413,0.20413,2022/12/28,2023/1/10,2022,12,2023,1,13,1.86,15,0.2,14.8,76.67,50.288655,0.01,True,True,False,0.01,20,32.74554,-117.166457,0.0669,32.745079,32.746923,-117.167636,-117.164985,0.205,0.2479
205,32.754391,-117.252276,77.509761,0.07751,2023/8/23,2023/9/5,2023,8,2023,9,13,1.86,24,1.17,22.83,20.59,49.758096,0.01,True,True,False,0.01,64,32.754303,-117.251966,0.0306,32.753739,32.754916,-117.252746,-117.251486,0.1309,0.1178
206,32.773622,-117.21951,162.656421,0.16266,2022/11/23,2023/2/7,2022,11,2023,2,76,10.86,26,1.51,24.49,17.24,49.545156,0.01,True,True,False,0.01,30,32.773942,-117.219632,0.0373,32.772864,32.774997,-117.220512,-117.218039,0.2372,0.2312
207,32.737107,-117.209818,465.716232,0.46572,2023/8/2,2023/9/19,2023,8,2023,9,48,6.86,49,7.68,41.32,6.38,49.511311,0.01,True,True,False,0.01,120,32.737456,-117.21007,0.0454,32.734659,32.741275,-117.214125,-117.208067,0.7357,0.5666
208,32.756763,-117.162435,470.775847,0.47078,2022/1/1,2022/1/18,2022,1,2022,1,17,2.43,24,1.19,22.81,20.13,49.245863,0.01,True,True,False,0.01,88,32.756179,-117.161105,0.1403,32.753097,32.760468,-117.166431,-117.158364,0.8196,0.7544
209,32.916628,-117.118231,55.911336,0.05591,2024/1/31,2024/3/19,2024,1,2024,3,48,6.86,33,3.02,29.98,10.93,48.943662,0.01,True,True,False,0.01,53,32.916907,-117.118155,0.0319,32.916184,32.917108,-117.118673,-117.117696,0.1027,0.0912
210,32.919012,-117.143895,263.231621,0.26323,2024/2/14,2024/2/20,2024,2,2024,2,6,0.86,13,0.11,12.89,114.32,48.721926,0.01,True,True,False,0.01,14,32.918691,-117.14343,0.0562,32.916648,32.919718,-117.144295,-117.141924,0.3414,0.2213
211,32.759865,-117.09472,119.117299,0.11912,2022/2/16,2022/3/15,2022,2,2022,3,27,3.86,25,1.43,23.57,17.5,47.981647,0.01,True,True,False,0.01,65,32.759822,-117.094634,0.0094,32.759192,32.760545,-117.095731,-117.093886,0.1504,0.1725
212,32.739872,-117.178309,13.514732,0.01351,2023/6/28,2023/9/12,2023,6,2023,9,76,10.86,36,3.9,32.1,9.24,47.952585,0.01,True,True,False,0.01,42,32.739864,-117.178289,0.0021,32.739766,32.739942,-117.178408,-117.178168,0.0196,0.0224
213,32.714846,-117.157398,33.351453,0.03335,2023/11/15,2024/1/9,2023,11,2024,1,55,7.86,112,37.57,74.43,2.98,47.925972,0.01,True,True,False,0.01,671,32.714795,-117.157436,0.0067,32.714551,32.715145,-117.157739,-117.157045,0.066,0.0649
214,32.756137,-117.205023,112.745402,0.11275,2023/9/20,2023/12/5,2023,9,2023,12,76,10.86,80,21.04,58.96,3.8,47.893859,0.01,True,True,False,0.01,213,32.756226,-117.205083,0.0114,32.755136,32.757119,-117.206209,-117.204085,0.2205,0.1986
215,32.708558,-117.152896,28.34055,0.02834,2022/3/2,2022/4/12,2022,3,2022,4,41,5.86,35,3.64,31.36,9.62,47.861992,0.01,True,True,False,0.01,103,32.708389,-117.152924,0.019,32.708309,32.708698,-117.15317,-117.15271,0.0433,0.043
216,32.773108,-117.047201,392.900005,0.3929,2022/6/22,2022/8/23,2022,6,2022,8,62,8.86,31,2.66,28.34,11.67,47.821561,0.01,True,True,False,0.01,45,32.771004,-117.048998,0.288,32.769957,32.775644,-117.050147,-117.046754,0.6324,0.3172
217,32.721972,-117.141706,124.736766,0.12474,2023/7/26,2023/10/31,2023,7,2023,10,97,13.86,53,9.51,43.49,5.57,47.57772,0.01,True,True,False,0.01,75,32.722365,-117.141602,0.0448,32.720852,32.723032,-117.142531,-117.140456,0.2424,0.1941
218,32.7507,-117.154884,99.175879,0.09918,2024/2/7,2024/4/2,2024,2,2024,4,55,7.86,68,15.69,52.31,4.33,47.407442,0.01,True,True,False,0.01,269,32.750562,-117.154984,0.0179,32.749815,32.751417,-117.155934,-117.154006,0.1781,0.1803
219,32.704088,-117.094078,76.401086,0.0764,2022/10/12,2022/12/20,2022,10,2022,12,69,9.86,26,1.65,24.35,15.77,47.357204,0.01,True,True,False,0.01,32,32.703976,-117.093953,0.0171,32.703492,32.704413,-117.094655,-117.093359,0.1024,0.1213
220,32.741547,-117.115784,182.098793,0.1821,2024/4/24,2024/5/7,2024,4,2024,5,13,1.86,19,0.6,18.4,31.8,47.326759,0.01,True,True,False,0.01,41,32.741207,-117.115132,0.0717,32.740042,32.742929,-117.117607,-117.113853,0.321,0.3511
221,32.7407,-117.147546,172.122117,0.17212,2023/4/26,2023/5/2,2023,4,2023,5,6,0.86,24,1.33,22.67,18.07,46.789567,0.01,True,True,False,0.01,161,32.740642,-117.146744,0.0753,32.739289,32.741949,-117.148673,-117.145823,0.2958,0.2666
222,32.728698,-117.104868,375.597118,0.3756,2023/1/25,2023/2/7,2023,1,2023,2,13,1.86,23,1.18,21.82,19.54,46.549623,0.01,True,True,False,0.01,98,32.727767,-117.103692,0.1511,32.725413,32.731803,-117.108428,-117.10115,0.7105,0.6808
223,32.741172,-117.184416,264.286641,0.26429,2024/5/1,2024/9/3,2024,5,2024,9,125,17.86,105,34.56,70.44,3.04,46.25934,0.01,True,True,False,0.01,298,32.741714,-117.184347,0.0606,32.74023,32.743537,-117.187058,-117.181792,0.3677,0.4925
224,32.74024,-117.159171,21.857088,0.02186,2022/6/15,2022/7/12,2022,6,2022,7,27,3.86,44,6.58,37.42,6.69,46.190345,0.01,True,True,False,0.01,245,32.740237,-117.159216,0.0043,32.740055,32.740432,-117.159356,-117.158958,0.0419,0.0372
225,32.757141,-117.110038,114.689616,0.11469,2023/7/12,2023/7/18,2023,7,2023,7,6,0.86,23,1.2,21.8,19.18,46.140417,0.01,True,True,False,0.01,150,32.757148,-117.109108,0.087,32.756222,32.758004,-117.110921,-117.108813,0.1981,0.1971
226,32.909318,-117.145685,449.434554,0.44943,2023/1/4,2023/2/28,2023,1,2023,2,55,7.86,29,2.37,26.63,12.21,45.953212,0.01,True,True,False,0.01,47,32.909255,-117.145571,0.0128,32.905616,32.913015,-117.148332,-117.143755,0.8227,0.4273
227,32.70798,-117.148864,8.318133,0.00832,2024/7/31,2024/11/12,2024,7,2024,11,104,14.86,34,3.61,30.39,9.42,45.882487,0.01,True,True,False,0.01,3,32.708005,-117.148828,0.0044,32.70798,32.708019,-117.148864,-117.148788,0.0043,0.0071
228,32.733311,-117.214362,84.887476,0.08489,2022/6/29,2022/10/4,2022,6,2022,10,97,13.86,34,3.61,30.39,9.42,45.864141,0.01,True,True,False,0.01,40,32.733378,-117.214219,0.0153,32.732961,32.734009,-117.215036,-117.213713,0.1165,0.1237
229,32.747716,-117.253049,58.588905,0.05859,2022/10/5,2023/1/10,2022,10,2023,1,97,13.86,57,11.52,45.48,4.95,45.661962,0.01,True,True,False,0.01,163,32.747794,-117.252895,0.0168,32.747235,32.748235,-117.253504,-117.252432,0.1112,0.1003
230,32.784375,-117.108889,138.073801,0.13807,2024/7/17,2024/12/3,2024,7,2024,12,139,19.86,43,6.36,36.64,6.76,45.558399,0.01,True,True,False,0.01,57,32.784681,-117.109734,0.086,32.783373,32.784979,-117.110323,-117.107539,0.1786,0.2603
231,32.764203,-117.204645,189.24408,0.18924,2022/6/22,2022/7/12,2022,6,2022,7,20,2.86,21,0.92,20.08,22.76,45.552965,0.01,True,True,False,0.01,41,32.764259,-117.204209,0.0412,32.762599,32.7659,-117.206238,-117.203492,0.3671,0.2568
232,32.713756,-117.151176,80.433936,0.08043,2022/12/14,2022/12/27,2022,12,2022,12,13,1.86,22,1.07,20.93,20.49,45.511694,0.01,True,True,False,0.01,212,32.713651,-117.151047,0.0168,32.713163,32.71398,-117.152018,-117.150327,0.0908,0.1582
233,32.765931,-117.066914,442.042554,0.44204,2023/5/31,2023/6/13,2023,5,2023,6,13,1.86,49,8.52,40.48,5.75,45.227036,0.01,True,True,False,0.01,563,32.763077,-117.064774,0.3752,32.761962,32.76667,-117.071585,-117.062842,0.5235,0.8175
234,32.755524,-117.055232,28.796226,0.0288,2024/6/5,2024/10/15,2024,6,2024,10,132,18.86,36,4.25,31.75,8.48,45.203363,0.01,True,True,False,0.01,37,32.755526,-117.055159,0.0068,32.755486,32.755695,-117.055351,-117.054925,0.0232,0.0398
235,33.016478,-117.074995,112.896335,0.1129,2023/4/19,2023/5/9,2023,4,2023,5,20,2.86,18,0.56,17.44,32.43,45.177696,0.01,True,True,False,0.01,23,33.016793,-117.075377,0.05,33.015929,33.017478,-117.075941,-117.074211,0.1722,0.1613
236,32.916178,-117.15225,500.808319,0.50081,2022/1/19,2022/7/12,2022,1,2022,7,174,24.86,93,28.69,64.31,3.24,45.078585,0.01,True,True,False,0.01,186,32.913645,-117.151537,0.2895,32.911721,32.920335,-117.153547,-117.147121,0.9578,0.5998
237,32.710385,-117.152993,19.413903,0.01941,2022/4/20,2022/5/3,2022,4,2022,5,13,1.86,18,0.56,17.44,31.88,44.882773,0.01,True,True,False,0.01,48,32.710468,-117.152972,0.0094,32.710263,32.710545,-117.153119,-117.152813,0.0314,0.0286
238,32.759001,-117.074118,22.985525,0.02299,2024/7/31,2024/11/19,2024,7,2024,11,111,15.86,31,2.95,28.05,10.51,44.863989,0.01,True,True,False,0.01,33,32.759002,-117.074031,0.0082,32.758933,32.75906,-117.074284,-117.073873,0.0141,0.0384
239,32.762982,-117.059189,114.33142,0.11433,2024/7/17,2024/9/10,2024,7,2024,9,55,7.86,46,7.53,38.47,6.11,44.802554,0.01,True,True,False,0.01,138,32.763417,-117.059811,0.0757,32.762343,32.763969,-117.060392,-117.058532,0.1808,0.1739
240,32.699484,-117.148993,481.637275,0.48164,2024/6/5,2024/7/30,2024,6,2024,7,55,7.86,56,11.34,44.66,4.94,44.791951,0.01,True,True,False,0.01,202,32.701452,-117.148335,0.2273,32.696407,32.703688,-117.151092,-117.143894,0.8096,0.6735
241,32.744224,-117.184083,191.540457,0.19154,2022/3/23,2022/4/19,2022,3,2022,4,27,3.86,31,2.96,28.04,10.46,44.748861,0.01,True,True,False,0.01,121,32.743823,-117.184489,0.0586,32.742719,32.745815,-117.186129,-117.18255,0.3443,0.3347
242,32.747249,-117.088392,244.617544,0.24462,2023/2/22,2023/5/9,2023,2,2023,5,76,10.86,67,16.13,50.87,4.15,44.534863,0.01,True,True,False,0.01,218,32.747936,-117.087235,0.1324,32.745611,32.749426,-117.08876,-117.08581,0.4242,0.2759
243,32.816679,-117.151659,445.400538,0.4454,2022/12/14,2023/1/10,2022,12,2023,1,27,3.86,19,0.7,18.3,27.22,44.477007,0.01,True,True,False,0.01,50,32.816302,-117.153929,0.2162,32.813294,32.819683,-117.156384,-117.149102,0.7104,0.6805
244,32.758947,-117.237036,324.731148,0.32473,2024/7/10,2024/9/24,2024,7,2024,9,76,10.86,32,3.25,28.75,9.84,44.433653,0.01,True,True,False,0.01,46,32.758476,-117.237271,0.0568,32.756045,32.759374,-117.240384,-117.233903,0.3702,0.606
245,32.740291,-117.157654,145.371933,0.14537,2022/1/12,2022/2/15,2022,1,2022,2,34,4.86,53,10.24,42.76,5.18,44.400386,0.01,True,True,False,0.01,370,32.740125,-117.158681,0.0978,32.739045,32.741564,-117.159205,-117.156869,0.2801,0.2185
246,32.710922,-117.148674,56.489506,0.05649,2024/1/17,2024/1/30,2024,1,2024,1,13,1.86,39,5.28,33.72,7.39,44.265594,0.01,True,True,False,0.01,306,32.711058,-117.148677,0.0151,32.710418,32.711428,-117.149277,-117.14812,0.1123,0.1082
247,32.718749,-117.154605,28.375285,0.02838,2022/9/7,2022/11/22,2022,9,2022,11,76,10.86,58,12.31,45.69,4.71,44.226652,0.01,True,True,False,0.01,126,32.718679,-117.154609,0.0078,32.718494,32.719,-117.154875,-117.154333,0.0563,0.0507
248,32.714056,-117.153402,82.388991,0.08239,2023/3/15,2023/4/18,2023,3,2023,4,34,4.86,46,7.67,38.33,6.0,44.064946,0.01,True,True,False,0.01,286,32.714509,-117.153578,0.053,32.713432,32.714792,-117.15409,-117.152741,0.1512,0.1262
249,32.725928,-117.11452,130.114002,0.13011,2024/12/4,2024/12/10,2024,12,2024,12,6,0.86,10,0.045,9.96,221.32,44.041699,0.01,True,True,False,0.01,10,32.726139,-117.114585,0.0242,32.725928,32.727009,-117.114899,-117.113992,0.1202,0.0848
250,32.762601,-117.119404,159.076969,0.15908,2023/7/26,2023/9/5,2023,7,2023,9,41,5.86,30,2.79,27.21,10.75,44.039823,0.01,True,True,False,0.01,44,32.76313,-117.118421,0.1091,32.762601,32.763348,-117.120596,-117.11783,0.0831,0.2586
251,32.762653,-117.081382,445.808016,0.44581,2023/9/27,2023/10/17,2023,9,2023,10,20,2.86,23,1.33,21.67,17.34,43.948579,0.01,True,True,False,0.01,48,32.761894,-117.081509,0.0852,32.759105,32.765549,-117.083623,-117.078899,0.7165,0.4417
252,32.712555,-117.154943,50.504594,0.0505,2023/11/15,2023/12/19,2023,11,2023,12,34,4.86,54,10.76,43.24,5.02,43.882588,0.01,True,True,False,0.01,272,32.712535,-117.155133,0.0179,32.712136,32.712786,-117.15548,-117.154495,0.0723,0.0922
253,32.717305,-117.172806,408.083252,0.40808,2022/12/28,2023/3/7,2022,12,2023,3,69,9.86,62,14.13,47.87,4.39,43.813503,0.01,True,True,False,0.01,262,32.715682,-117.170941,0.251,32.713819,32.720133,-117.174372,-117.16889,0.7021,0.5129
254,32.712708,-117.133486,82.1432,0.08214,2022/10/19,2022/11/29,2022,10,2022,11,41,5.86,31,3.06,27.94,10.12,43.803032,0.01,True,True,False,0.01,95,32.713049,-117.133746,0.045,32.712033,32.713439,-117.13413,-117.13307,0.1563,0.0992
255,32.750134,-117.090224,56.612323,0.05661,2024/10/30,2024/12/24,2024,10,2024,12,55,7.86,21,1.01,19.99,20.83,43.776962,0.01,True,True,False,0.01,30,32.749994,-117.09018,0.0161,32.749639,32.750424,-117.090404,-117.08992,0.0873,0.0453
256,32.759045,-117.201811,333.296877,0.3333,2023/3/8,2023/4/25,2023,3,2023,4,48,6.86,63,14.62,48.38,4.31,43.663256,0.01,True,True,False,0.01,356,32.759197,-117.202006,0.0248,32.756207,32.761694,-117.205281,-117.198711,0.6101,0.6144
257,32.736265,-117.161341,58.394543,0.05839,2022/1/19,2022/1/25,2022,1,2022,1,6,0.86,17,0.49,16.51,34.37,43.630092,0.01,True,True,False,0.01,85,32.736289,-117.161324,0.0031,32.735745,32.736785,-117.161513,-117.161048,0.1156,0.0435
258,32.716543,-117.155759,56.358603,0.05636,2023/1/11,2023/3/21,2023,1,2023,3,69,9.86,125,47.49,77.51,2.63,43.488621,0.01,True,True,False,0.01,812,32.716686,-117.155771,0.0159,32.716051,32.717047,-117.156341,-117.155178,0.1108,0.1088
259,32.721813,-117.149545,333.761542,0.33376,2024/3/6,2024/9/3,2024,3,2024,9,181,25.86,93,29.47,63.53,3.16,43.365934,0.01,True,True,False,0.01,176,32.720487,-117.147765,0.2224,32.718912,32.724462,-117.151304,-117.146728,0.6171,0.4281
260,32.708698,-117.151477,27.858733,0.02786,2024/5/15,2024/8/13,2024,5,2024,8,90,12.86,51,9.73,41.27,5.24,43.244191,0.01,True,True,False,0.01,102,32.708519,-117.151503,0.02,32.708456,32.708716,-117.151763,-117.151228,0.0289,0.0501
261,32.752581,-117.251605,91.942373,0.09194,2023/9/27,2023/10/10,2023,9,2023,10,13,1.86,37,4.84,32.16,7.64,43.089521,0.01,True,True,False,0.01,269,32.752774,-117.251793,0.0277,32.751836,32.753403,-117.252546,-117.251081,0.1742,0.137
262,32.743982,-117.191436,240.953529,0.24095,2022/11/30,2023/3/28,2022,11,2023,3,118,16.86,43,6.82,36.18,6.31,43.02021,0.01,True,True,False,0.01,66,32.745404,-117.191088,0.1614,32.743827,32.746102,-117.193652,-117.189189,0.253,0.4174
263,32.752803,-117.25271,320.877798,0.32088,2022/8/24,2022/11/1,2022,8,2022,11,69,9.86,159,68.94,90.06,2.31,42.854017,0.01,True,True,False,0.01,1076,32.752479,-117.25182,0.0907,32.749922,32.755599,-117.253108,-117.249504,0.6313,0.337
264,32.722957,-117.156022,321.78081,0.32178,2024/2/21,2024/4/16,2024,2,2024,4,55,7.86,95,30.81,64.19,3.08,42.803663,0.01,True,True,False,0.01,580,32.72236,-117.157288,0.1358,32.7201,32.725759,-117.159456,-117.154118,0.6293,0.4994
265,32.790707,-117.254867,163.98807,0.16399,2022/10/12,2022/11/1,2022,10,2022,11,20,2.86,25,1.79,23.21,14.0,42.762874,0.01,True,True,False,0.01,103,32.790931,-117.255242,0.043,32.789613,32.792123,-117.255854,-117.253332,0.2791,0.2357
266,32.793406,-117.254555,97.172203,0.09717,2022/1/26,2022/3/1,2022,1,2022,3,34,4.86,22,1.23,20.77,17.82,42.598277,0.01,True,True,False,0.01,45,32.793249,-117.254818,0.0302,32.792614,32.794069,-117.255567,-117.254084,0.1618,0.1386
267,32.710949,-117.154628,143.271397,0.14327,2024/7/17,2024/12/10,2024,7,2024,12,146,20.86,73,19.61,53.39,3.72,42.563795,0.01,True,True,False,0.01,163,32.711255,-117.154405,0.0399,32.709733,32.712201,-117.155985,-117.153175,0.2744,0.2629
268,32.794996,-117.082959,326.640804,0.32664,2022/1/1,2022/2/1,2022,1,2022,2,31,4.43,18,0.65,17.35,27.83,42.518563,0.01,True,True,False,0.01,24,32.793819,-117.082148,0.1512,32.792566,32.796223,-117.083336,-117.080675,0.4066,0.2487
269,32.727056,-117.167459,16.505472,0.01651,2022/7/13,2022/8/9,2022,7,2022,8,27,3.86,27,2.24,24.76,12.05,42.451611,0.01,True,True,False,0.01,82,32.72702,-117.167497,0.0053,32.726935,32.727126,-117.167609,-117.167288,0.0212,0.03
270,32.723576,-117.171283,89.328153,0.08933,2024/4/17,2024/4/23,2024,4,2024,4,6,0.86,13,0.19,12.81,69.48,42.321063,0.01,True,True,False,0.01,27,32.723672,-117.170518,0.0723,32.723391,32.724304,-117.171609,-117.170341,0.1015,0.1186
271,32.7552,-117.129352,177.326459,0.17733,2023/11/29,2024/3/5,2023,11,2024,3,97,13.86,51,9.97,41.03,5.12,42.230594,0.01,True,True,False,0.01,92,32.755418,-117.129516,0.0287,32.753693,32.756601,-117.131148,-117.127529,0.3234,0.3384
272,32.733901,-117.160373,49.251811,0.04925,2022/4/27,2022/5/24,2022,4,2022,5,27,3.86,16,0.43,15.57,36.93,42.177472,0.01,True,True,False,0.01,17,32.733961,-117.160395,0.007,32.733813,32.734318,-117.16048,-117.160197,0.0562,0.0265
273,32.713752,-117.157645,23.464789,0.02346,2022/11/2,2023/4/11,2022,11,2023,4,160,22.86,140,57.49,82.51,2.44,42.124615,0.01,True,True,False,0.01,503,32.713709,-117.15765,0.0048,32.713548,32.713954,-117.157892,-117.157407,0.0451,0.0454
274,32.96027,-117.109389,328.349483,0.32835,2022/4/6,2022/9/20,2022,4,2022,9,167,23.86,62,14.71,47.29,4.22,41.927345,0.01,True,True,False,0.01,89,32.960349,-117.110328,0.088,32.960033,32.961238,-117.11178,-117.105874,0.134,0.551
275,32.7632,-117.063674,15.665049,0.01567,2023/8/16,2023/11/21,2023,8,2023,11,97,13.86,55,11.72,43.28,4.69,41.745617,0.01,True,True,False,0.01,94,32.763207,-117.063762,0.0082,32.763104,32.763298,-117.06384,-117.063605,0.0216,0.022
276,32.764346,-117.117582,125.113979,0.12511,2022/11/30,2023/5/30,2022,11,2023,5,181,25.86,59,13.46,45.54,4.38,41.66827,0.01,True,True,False,0.01,87,32.763426,-117.117664,0.1025,32.763224,32.764346,-117.11889,-117.117137,0.1248,0.1639
277,32.749593,-117.249227,289.089982,0.28909,2022/7/13,2022/8/16,2022,7,2022,8,34,4.86,60,13.93,46.07,4.31,41.555067,0.01,True,True,False,0.01,428,32.748969,-117.250859,0.1677,32.747027,32.752181,-117.252315,-117.246588,0.5731,0.5356
278,32.71706,-117.156286,23.302532,0.0233,2024/3/13,2024/6/4,2024,3,2024,6,83,11.86,56,12.2,43.8,4.59,41.541252,0.01,True,True,False,0.01,152,32.717034,-117.156411,0.0121,32.716854,32.717251,-117.156532,-117.156109,0.0441,0.0396
279,32.766318,-117.111268,26.851465,0.02685,2023/8/2,2023/8/15,2023,8,2023,8,13,1.86,14,0.27,13.73,51.45,41.441672,0.01,True,True,False,0.01,14,32.766334,-117.111323,0.0054,32.766134,32.76655,-117.111451,-117.111126,0.0463,0.0304
280,32.754013,-117.145321,22.125311,0.02213,2022/4/13,2022/8/16,2022,4,2022,8,125,17.86,46,8.23,37.77,5.59,41.378605,0.01,True,True,False,0.01,72,32.754006,-117.145332,0.0013,32.753829,32.7542,-117.145555,-117.145141,0.0413,0.0387
281,32.714607,-117.156938,18.863114,0.01886,2022/1/1,2022/3/1,2022,1,2022,3,59,8.43,35,4.49,30.51,7.8,41.369986,0.01,True,True,False,0.01,98,32.714655,-117.156971,0.0061,32.714457,32.714772,-117.157127,-117.15675,0.035,0.0353
282,32.867733,-117.232046,40.793347,0.04079,2024/5/22,2024/6/18,2024,5,2024,6,27,3.86,21,1.15,19.85,18.33,41.229386,0.01,True,True,False,0.01,44,32.867721,-117.232092,0.0045,32.867474,32.867927,-117.232466,-117.231681,0.0504,0.0733
283,32.748228,-117.140212,26.582324,0.02658,2024/10/30,2024/12/10,2024,10,2024,12,41,5.86,22,1.32,20.68,16.64,41.186555,0.01,True,True,False,0.01,48,32.748144,-117.140162,0.0104,32.747994,32.748355,-117.140374,-117.140004,0.0401,0.0346
284,32.787718,-117.110895,220.123121,0.22012,2023/8/16,2023/8/29,2023,8,2023,8,13,1.86,15,0.37,14.63,41.09,41.102398,0.01,True,True,False,0.01,19,32.786481,-117.111224,0.1409,32.785784,32.788409,-117.113138,-117.110371,0.2919,0.2587
