cluster_id,center_lat,center_lng,radius_m,radius_km,start_date,end_date,start_year,start_month,end_year,end_month,duration_days,duration_weeks,observed_cases,expected_cases,excess_cases,obs_exp_ratio,llr,p_value,is_high_rate,is_hierarchical,is_gini,slider_value,n_case_points,cases_centroid_lat,cases_centroid_lng,center_to_case_centroid_km,cases_bbox_lat_min,cases_bbox_lat_max,cases_bbox_lng_min,cases_bbox_lng_max,cases_bbox_lat_span_km,cases_bbox_lng_span_km
464,32.759548,-117.196118,80.664749,0.08066,2024/3/20,2024/11/26,2024,3,2024,11,251,35.86,66,22.55,43.45,2.93,27.444279,0.01,True,True,False,0.01,102,32.759306,-117.196137,0.027,32.75885,32.760031,-117.196768,-117.195339,0.1313,0.1336
465,32.77039,-117.079084,1460.079175,1.46008,2023/2/8,2023/4/25,2023,2,2023,4,76,10.86,93,38.57,54.43,2.41,27.430262,0.01,True,True,False,0.01,613,32.762144,-117.074372,1.0173,32.757599,32.782572,-117.094559,-117.064263,2.7769,2.8326
466,32.724051,-117.162955,69.855809,0.06986,2023/5/10,2023/6/13,2023,5,2023,6,34,4.86,24,3.23,20.77,7.43,27.373171,0.01,True,True,False,0.01,69,32.723741,-117.162953,0.0345,32.723425,32.724619,-117.163579,-117.162287,0.1328,0.1209
467,32.70421,-117.159858,515.274505,0.51527,2024/6/5,2024/6/25,2024,6,2024,6,20,2.86,35,7.25,27.75,4.83,27.346705,0.01,True,True,False,0.01,395,32.706442,-117.160902,0.2667,32.702474,32.708808,-117.165096,-117.154779,0.7043,0.9653
468,32.713668,-117.145053,140.27939,0.14028,2023/11/8,2023/12/5,2023,11,2023,12,27,3.86,47,12.66,34.34,3.71,27.322218,0.01,True,True,False,0.01,355,32.713045,-117.144694,0.077,32.712506,32.714279,-117.146468,-117.143661,0.1971,0.2626
469,32.74519,-117.07777,76.014108,0.07601,2023/5/24,2024/3/12,2023,5,2024,3,293,41.86,108,48.22,59.78,2.24,27.317952,0.01,True,True,False,0.01,132,32.745388,-117.07786,0.0235,32.744843,32.745869,-117.078575,-117.076967,0.1141,0.1504
470,32.767433,-117.055843,18.290163,0.01829,2023/9/20,2023/11/14,2023,9,2023,11,55,7.86,28,4.58,23.42,6.12,27.282808,0.01,True,True,False,0.01,67,32.767488,-117.055826,0.0063,32.767394,32.767559,-117.056022,-117.055687,0.0183,0.0313
471,32.716845,-117.154141,35.071294,0.03507,2024/4/3,2024/4/9,2024,4,2024,4,6,0.86,15,0.96,14.04,15.67,27.236411,0.01,True,True,False,0.01,121,32.716859,-117.154201,0.0058,32.716539,32.717128,-117.154507,-117.153876,0.0655,0.059
472,32.740347,-117.111296,92.931798,0.09293,2022/10/5,2022/10/25,2022,10,2022,10,20,2.86,13,0.62,12.38,21.06,27.234741,0.01,True,True,False,0.01,28,32.740478,-117.111738,0.0438,32.739918,32.741055,-117.11225,-117.110565,0.1264,0.1576
473,32.751086,-117.108198,44.717951,0.04472,2024/11/13,2024/11/19,2024,11,2024,11,6,0.86,10,0.25,9.75,40.31,27.21337,0.01,True,True,False,0.01,44,32.751053,-117.108141,0.0065,32.750697,32.75148,-117.108567,-117.107936,0.0871,0.059
474,32.751596,-117.202959,131.760496,0.13176,2023/10/25,2023/12/26,2023,10,2023,12,62,8.86,25,3.58,21.42,6.98,27.174287,0.01,True,True,False,0.01,53,32.750864,-117.203393,0.0909,32.750434,32.752281,-117.204146,-117.202409,0.2054,0.1624
475,32.717659,-117.155702,58.354583,0.05835,2024/5/22,2024/6/11,2024,5,2024,6,20,2.86,38,8.58,29.42,4.43,27.13825,0.01,True,True,False,0.01,422,32.717552,-117.155731,0.0121,32.71714,32.718116,-117.156318,-117.155187,0.1085,0.1058
476,32.716722,-117.155827,30.667538,0.03067,2022/7/27,2022/8/23,2022,7,2022,8,27,3.86,47,12.74,34.26,3.69,27.102972,0.01,True,True,False,0.01,485,32.716715,-117.155822,0.0009,32.716455,32.716947,-117.156146,-117.155503,0.0547,0.0602
477,32.755815,-117.095334,108.944844,0.10894,2022/8/10,2022/9/13,2022,8,2022,9,34,4.86,21,2.39,18.61,8.79,27.037641,0.01,True,True,False,0.01,53,32.756074,-117.094633,0.0716,32.755085,32.7567,-117.096436,-117.094323,0.1796,0.1976
478,32.734218,-117.170308,47.783738,0.04778,2024/4/24,2024/5/7,2024,4,2024,5,13,1.86,9,0.17,8.83,53.29,26.95169,0.01,True,True,False,0.01,12,32.73428,-117.170093,0.0213,32.733976,32.734622,-117.170455,-117.169924,0.0718,0.0497
479,32.759596,-117.198186,104.426887,0.10443,2022/5/4,2022/10/4,2022,5,2022,10,153,21.86,32,6.15,25.85,5.2,26.922834,0.01,True,True,False,0.01,43,32.759732,-117.197801,0.039,32.758852,32.760525,-117.198399,-117.197202,0.186,0.1119
480,32.685716,-117.040767,114.381087,0.11438,2022/5/11,2022/6/7,2022,5,2022,6,27,3.86,10,0.26,9.74,39.07,26.909939,0.01,True,True,False,0.01,10,32.68499,-117.041133,0.0876,32.68475,32.685716,-117.041281,-117.040767,0.1074,0.0481
481,32.713917,-117.157341,24.276733,0.02428,2023/9/13,2024/2/13,2023,9,2024,2,153,21.86,117,54.51,62.49,2.15,26.887278,0.01,True,True,False,0.01,310,32.713898,-117.1574,0.0059,32.713708,32.714133,-117.157583,-117.157119,0.0473,0.0434
482,32.706939,-117.152088,42.567377,0.04257,2024/4/17,2024/4/30,2024,4,2024,4,13,1.86,23,3.0,20.0,7.68,26.881484,0.01,True,True,False,0.01,221,32.70694,-117.151978,0.0103,32.706575,32.707321,-117.15234,-117.151744,0.083,0.0558
483,33.020038,-117.081149,149.719531,0.14972,2023/8/9,2023/9/12,2023,8,2023,9,34,4.86,13,0.64,12.36,20.44,26.865069,0.01,True,True,False,0.01,14,33.020094,-117.081732,0.0547,33.019714,33.020971,-117.08232,-117.080934,0.1398,0.1292
484,32.711252,-117.148504,15.389358,0.01539,2023/3/29,2023/4/11,2023,3,2023,4,13,1.86,14,0.8,13.2,17.43,26.819928,0.01,True,True,False,0.01,79,32.711273,-117.148627,0.0118,32.71117,32.711354,-117.148661,-117.14846,0.0205,0.0188
485,32.788644,-117.254985,195.137335,0.19514,2022/3/23,2022/3/29,2022,3,2022,3,6,0.86,12,0.49,11.51,24.25,26.758424,0.01,True,True,False,0.01,83,32.788288,-117.254678,0.0489,32.786936,32.790358,-117.255371,-117.253141,0.3805,0.2085
486,32.769724,-117.208022,97.281712,0.09728,2022/1/12,2022/2/15,2022,1,2022,2,34,4.86,15,0.99,14.01,15.14,26.755482,0.01,True,True,False,0.01,36,32.76965,-117.207888,0.015,32.769008,32.770476,-117.208919,-117.207019,0.1632,0.1776
487,32.717537,-117.156564,12.1981,0.0122,2023/9/13,2023/10/10,2023,9,2023,10,27,3.86,31,5.82,25.18,5.33,26.671441,0.01,True,True,False,0.01,153,32.717539,-117.156508,0.0052,32.717438,32.71764,-117.156682,-117.156434,0.0225,0.0232
488,32.761336,-117.064621,108.374027,0.10837,2023/5/17,2023/5/30,2023,5,2023,5,13,1.86,26,4.0,22.0,6.49,26.64168,0.01,True,True,False,0.01,235,32.761918,-117.064297,0.0714,32.760458,32.76229,-117.065508,-117.063933,0.2037,0.1473
489,32.726884,-117.102379,20.246381,0.02025,2023/4/5,2023/4/18,2023,4,2023,4,13,1.86,10,0.26,9.74,37.8,26.588152,0.01,True,True,False,0.01,23,32.726944,-117.102378,0.0067,32.726811,32.727035,-117.102578,-117.102233,0.0249,0.0323
490,32.729424,-117.173778,592.001288,0.592,2024/11/13,2024/12/10,2024,11,2024,12,27,3.86,38,8.75,29.25,4.34,26.56019,0.01,True,True,False,0.01,467,32.729316,-117.171057,0.2548,32.724249,32.734469,-117.178154,-117.168006,1.1364,0.9493
491,32.747714,-117.193399,162.015328,0.16202,2024/6/5,2024/6/25,2024,6,2024,6,20,2.86,23,3.05,19.95,7.55,26.534224,0.01,True,True,False,0.01,164,32.747472,-117.192838,0.059,32.746466,32.749138,-117.194469,-117.191744,0.2971,0.2548
492,32.752649,-117.1085,76.089078,0.07609,2023/6/7,2023/9/12,2023,6,2023,9,97,13.86,62,20.81,41.19,2.98,26.504961,0.01,True,True,False,0.01,178,32.753236,-117.10854,0.0654,32.752019,32.75333,-117.108952,-117.108161,0.1458,0.074
493,32.717794,-117.152844,132.529127,0.13253,2024/6/12,2024/9/10,2024,6,2024,9,90,12.86,52,15.48,36.52,3.36,26.504788,0.01,True,True,False,0.01,181,32.71733,-117.15327,0.0652,32.716604,32.718701,-117.154234,-117.151444,0.2332,0.261
494,32.722683,-117.161128,13.690625,0.01369,2023/6/21,2023/7/18,2023,6,2023,7,27,3.86,23,3.06,19.94,7.51,26.438472,0.01,True,True,False,0.01,105,32.722691,-117.161143,0.0016,32.722568,32.722803,-117.161238,-117.16105,0.0261,0.0176
495,32.72292,-117.160717,18.599575,0.0186,2022/6/1,2022/7/19,2022,6,2022,7,48,6.86,24,3.4,20.6,7.05,26.289707,0.01,True,True,False,0.01,73,32.723045,-117.16069,0.0141,32.722773,32.723085,-117.160885,-117.160568,0.0347,0.0297
496,32.713795,-117.158383,16.130529,0.01613,2022/8/24,2022/8/30,2022,8,2022,8,6,0.86,26,4.07,21.93,6.39,26.286748,0.01,True,True,False,0.01,550,32.713816,-117.158291,0.0089,32.713655,32.713936,-117.15855,-117.158215,0.0312,0.0313
497,32.75257,-117.124661,137.6718,0.13767,2024/2/21,2024/3/5,2024,2,2024,3,13,1.86,29,5.15,23.85,5.63,26.281312,0.01,True,True,False,0.01,330,32.752949,-117.124339,0.0518,32.751489,32.753804,-117.125782,-117.123222,0.2574,0.2394
498,32.795031,-117.254267,93.653603,0.09365,2023/11/22,2024/1/9,2023,11,2024,1,48,6.86,16,1.23,14.77,12.96,26.226916,0.01,True,True,False,0.01,26,32.795294,-117.25397,0.0403,32.794503,32.795873,-117.255039,-117.253397,0.1523,0.1535
499,32.754555,-117.246722,61.148154,0.06115,2023/10/4,2024/1/16,2023,10,2024,1,104,14.86,43,11.16,31.84,3.85,26.163509,0.01,True,True,False,0.01,96,32.754674,-117.247046,0.033,32.75414,32.754907,-117.247371,-117.24621,0.0853,0.1086
500,32.769206,-117.154827,17.651543,0.01765,2023/10/11,2023/10/17,2023,10,2023,10,6,0.86,7,0.062,6.94,112.11,26.098741,0.01,True,True,False,0.01,6,32.769231,-117.154773,0.0057,32.769122,32.769317,-117.154893,-117.154669,0.0217,0.0209
